country_id,year,value
Guernsey,2006,
Guinea,2006,2.15751003
Guinea-Bissau,2006,3.6466
Guyana,2006,76.74629117
Haiti,2006,6.97834329
Holy See,2006,
Honduras,2006,54.27817003
"Hong Kong, China",2006,
Hungary,2006,658.597168
Iceland,2006,4236.161679
India,2006,8.2100212
Indonesia,2006,16.42419098
Iran,2006,80.8461461
Iraq,2006,42.14838735
Ireland,2006,3014.484497
Isle of Man,2006,
Israel,2006,929.6865821
Italy,2006,2183.073001
Jamaica,2006,102.1956937
Japan,2006,2221.027682
Jersey,2006,
Jordan,2006,119.6331711
Kazakhstan,2006,121.9754346
Kenya,2006,11.47990469
Kiribati,2006,104.7312607
North Korea,2006,
South Korea,2006,659.182655
"United Korea (former)
",2006,
Kosovo,2006,
Kuwait,2006,789.2181858
Kyrgyz Republic,2006,16.52530125
Lao,2006,3.10770519
Latvia,2006,378.4507627
Lebanon,2006,189.9989852
Lesotho,2006,28.60495774
Liberia,2006,3.37054219
Libya,2006,147.3798703
Liechtenstein,2006,
Lithuania,2006,383.7407478
Luxembourg,2006,5944.163061
"Macao, China",2006,
"Macedonia, FYR",2006,164.0036796
Madagascar,2006,7.92518463
Malawi,2006,14.63257591
Malaysia,2006,128.6950031
Maldives,2006,206.6502126
Mali,2006,12.78233262
Malta,2006,1002.155491
Marshall Islands,2006,383.8277204
Martinique,2006,
Mauritania,2006,19.09764893
Mauritius,2006,110.1776366
Mayotte,2006,
Mexico,2006,232.5875367
"Micronesia, Fed. Sts.",2006,254.2649215
Moldova,2006,44.8478256
Monaco,2006,4350.907024
Mongolia,2006,33.84222094
Montenegro,2006,241.5566457
Montserrat,2006,
Morocco,2006,36.6517211
Mozambique,2006,13.16785805
Myanmar,2006,0.83561604
Namibia,2006,117.8324071
Nauru,2006,315.147808
Nepal,2006,7.02647531
Netherlands,2006,3049.457386
Netherlands Antilles,2006,
New Caledonia,2006,
New Zealand,2006,1837.781783
Ngorno-Karabakh,2006,
Nicaragua,2006,42.90352052
Niger,2006,8.60331052
Nigeria,2006,20.09591372
Niue,2006,1263.026134
Norfolk Island,2006,
Northern Cyprus,2006,
Northern Mariana Islands,2006,
Norway,2006,5234.250633
Oman,2006,278.2535872
Pakistan,2006,6.38281942
Palau,2006,662.3856879
Panama,2006,245.5545222
Papua New Guinea,2006,23.67643581
Paraguay,2006,41.58155161
Peru,2006,84.26717884
Philippines,2006,17.1293996
Pitcairn,2006,
Poland,2006,388.2770185
Portugal,2006,1264.511324
Puerto Rico,2006,
Qatar,2006,1351.689017
Reunion,2006,
Romania,2006,231.4459155
Russia,2006,231.3833653
Rwanda,2006,16.48278871
St. Barthélemy,2006,
St. Helena,2006,
St. Kitts and Nevis,2006,298.3871627
St. Lucia,2006,197.5792117
St. Martin,2006,
St. Vincent and the Grenadines,2006,178.526979
St.-Pierre-et-Miquelon,2006,
Samoa,2006,109.8586729
San Marino,2006,2940.099316
Sao Tome and Principe,2006,32.3140711
Saudi Arabia,2006,401.4368557
Senegal,2006,27.96901832
Serbia,2006,233.9332656
Serbia and Montenegro,2006,
Serbia excluding Kosovo,2006,
Seychelles,2006,428.177085
Sierra Leone,2006,4.00711816
Singapore,2006,322.7879837
Slovak Republic,2006,519.5901815
Slovenia,2006,1159.844646
Solomon Islands,2006,58.95872236
Somalia,2006,
Somaliland,2006,
South Africa,2006,183.9063962
South Ossetia,2006,
Spain,2006,1669.622827
Sri Lanka,2006,27.85828458
Sudan,2006,14.89219311
Suriname,2006,165.2795878
Svalbard,2006,
Swaziland,2006,97.62497814
Sweden,2006,3190.283223
Switzerland,2006,3292.756151
Syria,2006,32.17127143
Taiwan,2006,
Tajikistan,2006,4.89757769
Tanzania,2006,13.79696161
Thailand,2006,78.17882959
Timor-Leste,2006,44.19350087
Togo,2006,8.98786089
Tokelau,2006,
Tonga,2006,138.3130151
Transnistria,2006,
Trinidad and Tobago,2006,370.868758
Tunisia,2006,101.4064105
Turkey,2006,301.3745787
Turkmenistan,2006,68.86366881
Turks and Caicos Islands,2006,
Tuvalu,2006,447.005438
Uganda,2006,7.01639587
Ukraine,2006,89.83861439
United Arab Emirates,2006,658.4885879
United Kingdom,2006,2778.884258
United States,2006,3174.434494
Uruguay,2006,261.9543203
USSR,2006,
Uzbekistan,2006,15.93992915
Wallis et Futuna,2006,
Vanuatu,2006,50.80490573
Venezuela,2006,161.5750793
West Bank and Gaza,2006,
West Germany,2006,
Western Sahara,2006,
Vietnam,2006,15.35333919
Virgin Islands (U.S.),2006,
North Yemen (former),2006,
South Yemen (former),2006,
Yemen,2006,16.30562847
Yugoslavia,2006,
Zambia,2006,35.028628
Zimbabwe,2006,
Åland,2006,
South Sudan,2006,
Christian,2006,
Coastline,2006,
Curaçao,2006,
Sint Maarten (Dutch part),2006,
St. Martin (French part),2006,
Abkhazia,2007,
Afghanistan,2007,3.50342621
Akrotiri and Dhekelia,2007,
Albania,2007,88.76263385
Algeria,2007,108.9047466
American Samoa,2007,
Andorra,2007,2102.019346
Angola,2007,68.38520496
Anguilla,2007,
Antigua and Barbuda,2007,396.5551052
Argentina,2007,333.8596953
Armenia,2007,48.33147887
Aruba,2007,
Australia,2007,2670.987968
Austria,2007,3517.034374
Azerbaijan,2007,36.72726007
Bahamas,2007,804.8050696
Bahrain,2007,512.7890105
Bangladesh,2007,47.40518493
Barbados,2007,559.6989022
Belarus,2007,207.1716943
Belgium,2007,3065.374217
Belize,2007,133.0643937
Benin,2007,16
Bermuda,2007,
Bhutan,2007,73.81325254
Bolivia,2007,44.36192603
Bosnia and Herzegovina,2007,222.6940035
Botswana,2007,386.0124102
Brazil,2007,255.086881
British Virgin Islands,2007,
Brunei,2007,661.4752416
Bulgaria,2007,218.0734328
Burkina Faso,2007,17.96419923
Burundi,2007,6.65175068
Cambodia,2007,10.2874399
Cameroon,2007,11.86685153
Canada,2007,3047.985636
Cape Verde,2007,103.0432076
Cayman Islands,2007,
Central African Republic,2007,5.7184189
Chad,2007,6.59563377
Channel Islands,2007,
Chile,2007,295.1038132
China,2007,53.72577706
Christmas Island,2007,
Cocos Island,2007,
Colombia,2007,239.1719136
Comoros,2007,19.1019218
"Congo, Dem. Rep.",2007,3.69746663
"Congo, Rep.",2007,34.68345531
Cook Is,2007,427.0959761
Costa Rica,2007,352.7053338
Cote d'Ivoire,2007,13.64203621
Croatia,2007,877.25859
Cuba,2007,556.6317096
Cyprus,2007,713.0556332
Czech Republic,2007,971.5002895
Czechoslovakia,2007,
Denmark,2007,4800.050817
Djibouti,2007,53.93754142
Dominica,2007,192.8449634
Dominican Republic,2007,83.0574447
East Germany,2007,
Ecuador,2007,55.4523846
Egypt,2007,34.88115897
El Salvador,2007,122.2940335
Equatorial Guinea,2007,259.7430293
Eritrea,2007,4.09336808
Eritrea and Ethiopia,2007,
Estonia,2007,638.9208813
Ethiopia,2007,6.69566501
Faeroe Islands,2007,
Falkland Is (Malvinas),2007,
Fiji,2007,113.267473
Finland,2007,2783.914137
France,2007,3511.865073
French Guiana,2007,
French Polynesia,2007,
Gabon,2007,102.5436551
Gambia,2007,10.36076967
Georgia,2007,33.39486509
Germany,2007,3233.320046
Ghana,2007,40.8854507
Gibraltar,2007,
Greece,2007,1615.576642
Greenland,2007,
Grenada,2007,212.1172708
Guadeloupe,2007,
Guam,2007,
Guatemala,2007,61.38394096
Guernsey,2007,
Guinea,2007,1.82546028
Guinea-Bissau,2007,4.44313513
Guyana,2007,69.84049354
Haiti,2007,8.24446187
Holy See,2007,
Honduras,2007,62.8436123
"Hong Kong, China",2007,
Hungary,2007,719.5817457
Iceland,2007,5120.754384
India,2007,10.42370188
Indonesia,2007,23.14719097
Iran,2007,98.09842754
Iraq,2007,75.00771462
Ireland,2007,3500.000333
Isle of Man,2007,
Israel,2007,1032.328487
Italy,2007,2368.986084
Jamaica,2007,119.7316459
Japan,2007,2255.307744
Jersey,2007,
Jordan,2007,150.7792512
Kazakhstan,2007,120.8744447
Kenya,2007,13.61399948
Kiribati,2007,147.5601728
North Korea,2007,
South Korea,2007,761.6666245
"United Korea (former)
",2007,
Kosovo,2007,
Kuwait,2007,786.8458975
Kyrgyz Republic,2007,23.91327321
Lao,2007,3.30656579
Latvia,2007,535.5154869
Lebanon,2007,212.2832842
Lesotho,2007,42.45953196
Liberia,2007,5.88302741
Libya,2007,224.3295795
Liechtenstein,2007,
Lithuania,2007,529.0097532
Luxembourg,2007,6414.460518
"Macao, China",2007,
"Macedonia, FYR",2007,176.1840096
Madagascar,2007,10.59951635
Malawi,2007,12.70010056
Malaysia,2007,143.2565634
Maldives,2007,221.8604735
Mali,2007,14.21734474
Malta,2007,1057.172522
Marshall Islands,2007,409.0247046
Martinique,2007,
Mauritania,2007,22.40216844
Mauritius,2007,114.4026107
Mayotte,2007,
Mexico,2007,256.1334596
"Micronesia, Fed. Sts.",2007,258.9403312
Moldova,2007,60.53275693
Monaco,2007,4913.326159
Mongolia,2007,48.54764447
Montenegro,2007,317.358313
Montserrat,2007,
Morocco,2007,45.56066502
Mozambique,2007,12.95589054
Myanmar,2007,0.88191069
Namibia,2007,154.0541061
Nauru,2007,412.0392542
Nepal,2007,6.96268672
Netherlands,2007,3478.576893
Netherlands Antilles,2007,
New Caledonia,2007,
New Zealand,2007,2219.993577
Ngorno-Karabakh,2007,
Nicaragua,2007,50.83599009
Niger,2007,8.17924626
Nigeria,2007,26.82488471
Niue,2007,1573.704773
Norfolk Island,2007,
Northern Cyprus,2007,
Northern Mariana Islands,2007,
Norway,2007,6149.787313
Oman,2007,323.0091688
Pakistan,2007,6.91919772
Palau,2007,691.2565861
Panama,2007,255.2321547
Papua New Guinea,2007,23.15285428
Paraguay,2007,49.16243024
Peru,2007,113.2640887
Philippines,2007,19.91601287
Pitcairn,2007,
Poland,2007,508.0484956
Portugal,2007,1435.37791
Puerto Rico,2007,
Qatar,2007,1314.775767
Reunion,2007,
Romania,2007,341.8159403
Russia,2007,313.1829744
Rwanda,2007,17.16117675
St. Barthélemy,2007,
St. Helena,2007,
St. Kitts and Nevis,2007,291.8625691
St. Lucia,2007,195.285158
St. Martin,2007,
St. Vincent and the Grenadines,2007,201.9695331
St.-Pierre-et-Miquelon,2007,
Samoa,2007,141.8995889
San Marino,2007,3310.543191
Sao Tome and Principe,2007,32.9850024
Saudi Arabia,2007,408.8935855
Senegal,2007,31.67709105
Serbia,2007,335.4710228
Serbia and Montenegro,2007,
Serbia excluding Kosovo,2007,
Seychelles,2007,380.8392813
Sierra Leone,2007,2.82082599
Singapore,2007,366.6574779
Slovak Republic,2007,720.1692589
Slovenia,2007,1318.374821
Solomon Islands,2007,63.86744674
Somalia,2007,
Somaliland,2007,
South Africa,2007,202.1969702
South Ossetia,2007,
Spain,2007,1947.677222
Sri Lanka,2007,29.35771437
Sudan,2007,23.06922902
Suriname,2007,171.3886544
Svalbard,2007,
Swaziland,2007,97.87603725
Sweden,2007,3667.941643
Switzerland,2007,3586.185573
Syria,2007,38.94114241
Taiwan,2007,
Tajikistan,2007,6.67231721
Tanzania,2007,14.96415511
Thailand,2007,99.10426928
Timor-Leste,2007,42.97399785
Togo,2007,9.61979178
Tokelau,2007,
Tonga,2007,174.2226034
Transnistria,2007,
Trinidad and Tobago,2007,387.0333888
Tunisia,2007,113.430761
Turkey,2007,375.4009631
Turkmenistan,2007,74.17088586
Turks and Caicos Islands,2007,
Tuvalu,2007,474.8981476
Uganda,2007,7.32491688
Ukraine,2007,121.2023232
United Arab Emirates,2007,717.9980244
United Kingdom,2007,3156.501937
United States,2007,3356.070268
Uruguay,2007,306.9429883
USSR,2007,
Uzbekistan,2007,19.34177596
Wallis et Futuna,2007,
Vanuatu,2007,77.49118913
Venezuela,2007,221.6761816
West Bank and Gaza,2007,
West Germany,2007,
Western Sahara,2007,
Vietnam,2007,23.34571095
Virgin Islands (U.S.),2007,
North Yemen (former),2007,
South Yemen (former),2007,
Yemen,2007,17.08513791
Yugoslavia,2007,
Zambia,2007,31.10667411
Zimbabwe,2007,
Åland,2007,
South Sudan,2007,
Christian,2007,
Coastline,2007,
Curaçao,2007,
Sint Maarten (Dutch part),2007,
St. Martin (French part),2007,
Abkhazia,2008,
Afghanistan,2008,3.74461289
Akrotiri and Dhekelia,2008,
Albania,2008,109.0742842
Algeria,2008,147.8207065
American Samoa,2008,
Andorra,2008,2369.684492
Angola,2008,125.54511
Anguilla,2008,
Antigua and Barbuda,2008,408.58569
Argentina,2008,437.0032935
Armenia,2008,63.53859502
Aruba,2008,
Australia,2008,2875.460883
Austria,2008,3976.358149
Azerbaijan,2008,45.04588745
Bahamas,2008,829.1848864
Bahrain,2008,565.1189489
Bangladesh,2008,49.06882266
Barbados,2008,627.514953
Belarus,2008,242.9644738
Belgium,2008,3563.699189
Belize,2008,137.8537704
Benin,2008,17
Bermuda,2008,
Bhutan,2008,80.91950447
Bolivia,2008,55.6030594
Bosnia and Herzegovina,2008,294.1922506
Botswana,2008,407.2406372
Brazil,2008,305.7357418
British Virgin Islands,2008,
Brunei,2008,754.3002887
Bulgaria,2008,277.5574139
Burkina Faso,2008,21.56151702
Burundi,2008,6.80837092
Cambodia,2008,12.65904548
Cameroon,2008,13.04549914
Canada,2008,3258.486529
Cape Verde,2008,113.9037323
Cayman Islands,2008,
Central African Republic,2008,6.15473433
Chad,2008,6.04398315
Channel Islands,2008,
Chile,2008,336.9105548
China,2008,78.2202325
Christmas Island,2008,
Cocos Island,2008,
Colombia,2008,266.1789425
Comoros,2008,23.22485312
"Congo, Dem. Rep.",2008,6.45543787
"Congo, Rep.",2008,38.70418191
Cook Is,2008,420.0260321
Costa Rica,2008,413.1338945
Cote d'Ivoire,2008,17.05693465
Croatia,2008,1038.836199
Cuba,2008,557.0487718
Cyprus,2008,796.0664683
Czech Republic,2008,1216.59906
Czechoslovakia,2008,
Denmark,2008,5390.313138
Djibouti,2008,56.08224869
Dominica,2008,204.2066128
Dominican Republic,2008,99.70800637
East Germany,2008,
Ecuador,2008,71.6382421
Egypt,2008,42.71494519
El Salvador,2008,128.29494
Equatorial Guinea,2008,418.3547275
Eritrea,2008,5.38802777
Eritrea and Ethiopia,2008,
Estonia,2008,836.0005608
Ethiopia,2008,7.28726668
Faeroe Islands,2008,
Falkland Is (Malvinas),2008,
Fiji,2008,115.5430891
Finland,2008,3166.920942
France,2008,3839.004847
French Guiana,2008,
French Polynesia,2008,
Gabon,2008,115.0856925
Gambia,2008,12.65679575
Georgia,2008,51.83188353
Germany,2008,3611.940942
Ghana,2008,39.76349477
Gibraltar,2008,
Greece,2008,1845.335169
Greenland,2008,
Grenada,2008,213.8970216
Guadeloupe,2008,
Guam,2008,
Guatemala,2008,68.5392064
Guernsey,2008,
Guinea,2008,3.60337113
Guinea-Bissau,2008,5.07197533
Guyana,2008,139.3928285
Haiti,2008,8.92405727
Holy See,2008,
Honduras,2008,70.81831128
"Hong Kong, China",2008,
Hungary,2008,794.0160016
Iceland,2008,4117.228351
India,2008,11.92058097
Indonesia,2008,24.80030645
Iran,2008,128.0676512
Iraq,2008,119.9536694
Ireland,2008,4019.968481
Isle of Man,2008,
Israel,2008,1251.194187
Italy,2008,2690.768796
Jamaica,2008,145.813855
Japan,2008,2627.896816
Jersey,2008,
Jordan,2008,203.9407889
Kazakhstan,2008,192.8559922
Kenya,2008,13.09886831
Kiribati,2008,144.280328
North Korea,2008,
South Korea,2008,692.2814736
"United Korea (former)
",2008,
Kosovo,2008,
Kuwait,2008,873.8055228
Kyrgyz Republic,2008,27.26202019
Lao,2008,9.55544934
Latvia,2008,608.6408763
Lebanon,2008,241.0183276
Lesotho,2008,46.44791055
Liberia,2008,9.06686013
Libya,2008,329.5527533
Liechtenstein,2008,
Lithuania,2008,676.4639561
Luxembourg,2008,6770.178177
"Macao, China",2008,
"Macedonia, FYR",2008,222.7318556
Madagascar,2008,14.86741267
Malawi,2008,13.25724954
Malaysia,2008,169.1080758
Maldives,2008,315.6693918
Mali,2008,15.63293527
Malta,2008,1035.751978
Marshall Islands,2008,390.8392353
Martinique,2008,
Mauritania,2008,24.37511567
Mauritius,2008,133.8922111
Mayotte,2008,
Mexico,2008,280.8001629
"Micronesia, Fed. Sts.",2008,276.5722259
Moldova,2008,91.41377875
Monaco,2008,5869.560715
Mongolia,2008,68.06621585
Montenegro,2008,404.1167271
Montserrat,2008,
Morocco,2008,54.340858
Mozambique,2008,12.89819009
Myanmar,2008,1.17505794
Namibia,2008,150.1934551
Nauru,2008,430.5239273
Nepal,2008,8.9028667
Netherlands,2008,3943.438724
Netherlands Antilles,2008,
New Caledonia,2008,
New Zealand,2008,2336.346125
Ngorno-Karabakh,2008,
Nicaragua,2008,57.70872616
Niger,2008,10.08084024
Nigeria,2008,32.64534422
Niue,2008,1718.235179
Norfolk Island,2008,
Northern Cyprus,2008,
Northern Mariana Islands,2008,
Norway,2008,6803.230155
Oman,2008,365.9088972
Pakistan,2008,7.38773949
Palau,2008,650.8309933
Panama,2008,340.8791347
Papua New Guinea,2008,30.10771824
Paraguay,2008,66.32466498
Peru,2008,159.697794
Philippines,2008,20.94124521
Pitcairn,2008,
Poland,2008,702.4991314
Portugal,2008,1551.666832
Puerto Rico,2008,
Qatar,2008,1299.770669
Reunion,2008,
Romania,2008,424.0663943
Russia,2008,360.5817621
Rwanda,2008,20.89012863
St. Barthélemy,2008,
St. Helena,2008,
St. Kitts and Nevis,2008,270.1930924
St. Lucia,2008,238.7735721
St. Martin,2008,
St. Vincent and the Grenadines,2008,251.3664873
St.-Pierre-et-Miquelon,2008,
Samoa,2008,144.2330694
San Marino,2008,3595.697633
Sao Tome and Principe,2008,35.59100619
Saudi Arabia,2008,375.3277997
Senegal,2008,35.51729159
Serbia,2008,417.4132618
Serbia and Montenegro,2008,
Serbia excluding Kosovo,2008,
Seychelles,2008,331.8198447
Sierra Leone,2008,4.58217921
Singapore,2008,457.6832422
Slovak Republic,2008,947.8056856
Slovenia,2008,1657.993079
Solomon Islands,2008,65.84194079
Somalia,2008,
Somaliland,2008,
South Africa,2008,203.0555642
South Ossetia,2008,
Spain,2008,2273.560984
Sri Lanka,2008,31.67796793
Sudan,2008,32.04436732
Suriname,2008,185.8637853
Svalbard,2008,
Swaziland,2008,104.2630958
Sweden,2008,3966.023203
Switzerland,2008,4164.21968
Syria,2008,41.82282367
Taiwan,2008,
Tajikistan,2008,10.58100067
Tanzania,2008,16.50957144
Thailand,2008,120.6416187
Timor-Leste,2008,44.37236716
Togo,2008,13.21661836
Tokelau,2008,
Tonga,2008,175.6902731
Transnistria,2008,
Trinidad and Tobago,2008,444.3957654
Tunisia,2008,133.167342
Turkey,2008,455.44953
Turkmenistan,2008,41.10773108
Turks and Caicos Islands,2008,
Tuvalu,2008,623.2485918
Uganda,2008,7.78474969
Ukraine,2008,149.6985246
United Arab Emirates,2008,1007.943614
United Kingdom,2008,3130.586837
United States,2008,3554.238744
Uruguay,2008,459.6498331
USSR,2008,
Uzbekistan,2008,26.31500891
Wallis et Futuna,2008,
Vanuatu,2008,97.95105059
Venezuela,2008,268.9268716
West Bank and Gaza,2008,
West Germany,2008,
Western Sahara,2008,
Vietnam,2008,23.80215849
Virgin Islands (U.S.),2008,
North Yemen (former),2008,
South Yemen (former),2008,
Yemen,2008,21.1315877
Yugoslavia,2008,
Zambia,2008,43.1885424
Zimbabwe,2008,
Åland,2008,
South Sudan,2008,
Christian,2008,
Coastline,2008,
Curaçao,2008,
Sint Maarten (Dutch part),2008,
St. Martin (French part),2008,
Abkhazia,2009,
Afghanistan,2009,3.90888662
Akrotiri and Dhekelia,2009,
Albania,2009,106.8937449
Algeria,2009,143.160577
American Samoa,2009,
Andorra,2009,2357.761806
Angola,2009,180.914189
Anguilla,2009,
Antigua and Barbuda,2009,403.1583183
Argentina,2009,487.7490518
Armenia,2009,55.95422301
Aruba,2009,
Australia,2009,2682.596575
Austria,2009,3909.672128
Azerbaijan,2009,65.41126535
Bahamas,2009,815.0804769
Bahrain,2009,540.1227957
Bangladesh,2009,53.05791841
Barbados,2009,493.6447606
Belarus,2009,198.9302179
Belgium,2009,3566.53859
Belize,2009,154.1646767
Benin,2009,18
Bermuda,2009,
Bhutan,2009,78.46262503
Bolivia,2009,58.3737023
Bosnia and Herzegovina,2009,303.4947345
Botswana,2009,441.9941821
Brazil,2009,319.8447056
British Virgin Islands,2009,
Brunei,2009,709.723508
Bulgaria,2009,256.0841118
Burkina Faso,2009,19.3126159
Burundi,2009,6.72102469
Cambodia,2009,14.97304379
Cameroon,2009,15.64593849
Canada,2009,3191.405747
Cape Verde,2009,111.215548
Cayman Islands,2009,
Central African Republic,2009,6.24655364
Chad,2009,5.60810331
Channel Islands,2009,
Chile,2009,382.0569429
China,2009,100.4264327
Christmas Island,2009,
Cocos Island,2009,
Colombia,2009,278.4425001
Comoros,2009,12.60431807
"Congo, Dem. Rep.",2009,7.47958038
"Congo, Rep.",2009,31.80142026
Cook Is,2009,407.6864366
Costa Rica,2009,449.4451923
Cote d'Ivoire,2009,12.73029336
Croatia,2009,943.7414136
Cuba,2009,623.2671946
Cyprus,2009,745.091645
Czech Republic,2009,1254.765028
Czechoslovakia,2009,
Denmark,2009,5486.623435
Djibouti,2009,65.45350795
Dominica,2009,223.1603115
Dominican Republic,2009,115.3919253
East Germany,2009,
Ecuador,2009,111.9442361
Egypt,2009,44.87343997
El Salvador,2009,137.2795788
Equatorial Guinea,2009,611.6523527
Eritrea,2009,5.09138496
Eritrea and Ethiopia,2009,
Estonia,2009,757.9490211
Ethiopia,2009,8.32716506
Faeroe Islands,2009,
Falkland Is (Malvinas),2009,
Fiji,2009,101.4838478
Finland,2009,3046.940811
France,2009,3771.881595
French Guiana,2009,
French Polynesia,2009,
Gabon,2009,127.3278651
Gambia,2009,14.30996948
Georgia,2009,55.88835081
Germany,2009,3630.05364
Ghana,2009,30.89110204
Gibraltar,2009,
Greece,2009,1859.338884
Greenland,2009,
Grenada,2009,227.277779
Guadeloupe,2009,
Guam,2009,
Guatemala,2009,68.81293245
Guernsey,2009,
Guinea,2009,2.05708212
Guinea-Bissau,2009,5.08511028
Guyana,2009,144.4209281
Haiti,2009,8.72953902
Holy See,2009,
Honduras,2009,89.17444164
"Hong Kong, China",2009,
Hungary,2009,667.1637724
Iceland,2009,3039.101493
India,2009,13.42071482
Indonesia,2009,25.98027564
Iran,2009,118.0705052
Iraq,2009,156.461959
Ireland,2009,3530.810697
Isle of Man,2009,
Israel,2009,1209.062504
Italy,2009,2588.179735
Jamaica,2009,126.007263
Japan,2009,3090.291205
Jersey,2009,
Jordan,2009,262.4304952
Kazakhstan,2009,192.9768275
Kenya,2009,15.4009249
Kiribati,2009,134.4353024
North Korea,2009,
South Korea,2009,688.9708981
"United Korea (former)
",2009,
Kosovo,2009,
Kuwait,2009,1348.850085
Kyrgyz Republic,2009,30.24635346
Lao,2009,11.06180514
Latvia,2009,466.2867657
Lebanon,2009,258.6224138
Lesotho,2009,55.74243208
Liberia,2009,9.66351771
Libya,2009,282.4928826
Liechtenstein,2009,
Lithuania,2009,613.5253453
Luxembourg,2009,6942.290108
"Macao, China",2009,
"Macedonia, FYR",2009,207.0586114
Madagascar,2009,11.45714755
Malawi,2009,16.51971563
Malaysia,2009,176.3120869
Maldives,2009,215.5668785
Mali,2009,15.62985912
Malta,2009,1080.507906
Marshall Islands,2009,453.7032425
Martinique,2009,
Mauritania,2009,20.01657036
Mauritius,2009,141.9421858
Mayotte,2009,
Mexico,2009,253.1964575
"Micronesia, Fed. Sts.",2009,304.6786056
Moldova,2009,92.42500552
Monaco,2009,5857.177066
Mongolia,2009,52.94669124
Montenegro,2009,442.8571736
Montserrat,2009,
Morocco,2009,58.71159882
Mozambique,2009,16.77045023
Myanmar,2009,1.61881102
Namibia,2009,163.1077321
Nauru,2009,407.8255233
Nepal,2009,9.60108593
Netherlands,2009,4545.568622
Netherlands Antilles,2009,
New Caledonia,2009,
New Zealand,2009,2243.254437
Ngorno-Karabakh,2009,
Nicaragua,2009,56.96380852
Niger,2009,9.55398497
Nigeria,2009,23.36574202
Niue,2009,1811.763711
Norfolk Island,2009,
Northern Cyprus,2009,
Northern Mariana Islands,2009,
Norway,2009,6334.996177
Oman,2009,409.9510139
Pakistan,2009,6.99433464
Palau,2009,665.9843679
Panama,2009,421.8206313
Papua New Guinea,2009,30.85227659
Paraguay,2009,57.40573189
Peru,2009,136.0242258
Philippines,2009,23.21940185
Pitcairn,2009,
Poland,2009,599.9148133
Portugal,2009,1604.255773
Puerto Rico,2009,
Qatar,2009,1264.302784
Reunion,2009,
Romania,2009,341.0694719
Russia,2009,301.5799923
Rwanda,2009,25.0534302
St. Barthélemy,2009,
St. Helena,2009,
St. Kitts and Nevis,2009,257.4958635
St. Lucia,2009,293.7698626
St. Martin,2009,
St. Vincent and the Grenadines,2009,240.9575387
St.-Pierre-et-Miquelon,2009,
Samoa,2009,131.7999864
San Marino,2009,3290.863622
Sao Tome and Principe,2009,37.30462157
Saudi Arabia,2009,379.4532029
Senegal,2009,32.49709906
Serbia,2009,356.6351793
Serbia and Montenegro,2009,
Serbia excluding Kosovo,2009,
Seychelles,2009,279.4709052
Sierra Leone,2009,4.7467426
Singapore,2009,553.1065129
Slovak Republic,2009,968.0139713
Slovenia,2009,1637.800466
Solomon Islands,2009,95.46393185
Somalia,2009,
Somaliland,2009,
South Africa,2009,227.8991828
South Ossetia,2009,
Spain,2009,2232.16442
Sri Lanka,2009,30.07473532
Sudan,2009,25.9328582
Suriname,2009,238.2923281
Svalbard,2009,
Swaziland,2009,112.1915102
Sweden,2009,3542.782415
Switzerland,2009,4290.42584
Syria,2009,43.9025242
Taiwan,2009,
Tajikistan,2009,10.85271123
Tanzania,2009,17.935686
Thailand,2009,119.4447566
Timor-Leste,2009,42.63445724
Togo,2009,17.56904368
Tokelau,2009,
Tonga,2009,114.9735783
Transnistria,2009,
Trinidad and Tobago,2009,513.8457802
Tunisia,2009,133.1164144
Turkey,2009,432.3737731
Turkmenistan,2009,54.68129555
Turks and Caicos Islands,2009,
Tuvalu,2009,402.310645
Uganda,2009,9.58457551
Ukraine,2009,110.0695521
United Arab Emirates,2009,1310.87815
United Kingdom,2009,2894.527943
United States,2009,3794.852087
Uruguay,2009,513.9789144
USSR,2009,
Uzbekistan,2009,33.12630874
Wallis et Futuna,2009,
Vanuatu,2009,110.1447889
Venezuela,2009,275.4895807
West Bank and Gaza,2009,
West Germany,2009,
Western Sahara,2009,
Vietnam,2009,28.94738283
Virgin Islands (U.S.),2009,
North Yemen (former),2009,
South Yemen (former),2009,
Yemen,2009,16.7946704
Yugoslavia,2009,
Zambia,2009,36.66427176
Zimbabwe,2009,
Åland,2009,
South Sudan,2009,
Christian,2009,
Coastline,2009,
Curaçao,2009,
Sint Maarten (Dutch part),2009,
St. Martin (French part),2009,
Abkhazia,2010,
Afghanistan,2010,4.39040759
Akrotiri and Dhekelia,2010,
Albania,2010,94.02361264
Algeria,2010,138.8409228
American Samoa,2010,
Andorra,2010,2172.379162
Angola,2010,101.5915272
Anguilla,2010,
Antigua and Barbuda,2010,489.4557004
Argentina,2010,405.0588753
Armenia,2010,54.23876024
Aruba,2010,
Australia,2010,3246.365812
Austria,2010,3843.423895
Azerbaijan,2010,67.26231209
Bahamas,2010,791.1145134
Bahrain,2010,633.6277019
Bangladesh,2010,58.00554462
Barbados,2010,652.3074976
Belarus,2010,248.3139169
Belgium,2010,3451.902222
Belize,2010,149.7197675
Benin,2010,15
Bermuda,2010,
Bhutan,2010,94.19770696
Bolivia,2010,60.65349201
Bosnia and Herzegovina,2010,306.5268427
Botswana,2010,445.7607231
Brazil,2010,465.67404
British Virgin Islands,2010,
Brunei,2010,748.322609
Bulgaria,2010,236.9744713
Burkina Faso,2010,20.27447781
